,loss,categorical_crossentropy,softmax_rsme,argmax_rsme,class_softmax_rmse_0
46,0.0572995288297534,0.05729951709508896,0.2541278898715973,0.278716117143631,0.21725337207317352
47,0.04095306733312706,0.04095306992530823,0.19556266069412231,0.18935701251029968,0.16765111684799194
48,0.041259281484720606,0.041259296238422394,0.20767919719219208,0.18773822486400604,0.16750983893871307
49,0.03841988901297251,0.03841989114880562,0.21856632828712463,0.20875519514083862,0.19101962447166443
50,0.03285990301053971,0.03285990282893181,0.1840078979730606,0.18275369703769684,0.1439211517572403
51,0.04592025977559388,0.04592026770114899,0.2000219225883484,0.19273672997951508,0.1850990355014801
52,0.03403265291980157,0.03403264656662941,0.18817991018295288,0.1659918874502182,0.17619965970516205
53,0.04815619307414939,0.04815618693828583,0.23916511237621307,0.24304385483264923,0.18827714025974274
54,0.05321210514443616,0.05321209877729416,0.23867696523666382,0.2493133544921875,0.1998458057641983
55,0.04432265397471686,0.0443226657807827,0.22216549515724182,0.22765225172042847,0.18984222412109375
56,0.04071153813973069,0.04071154445409775,0.1892310231924057,0.1785350739955902,0.16117160022258759
57,0.037913334006443616,0.037913329899311066,0.19479970633983612,0.1803566813468933,0.17888827621936798
58,0.03817645725173255,0.038176462054252625,0.2036583572626114,0.22390492260456085,0.1537540853023529
59,0.04478683148045093,0.044786833226680756,0.2215343713760376,0.213128462433815,0.1739652305841446
60,0.03968233017250895,0.03968232870101929,0.20961612462997437,0.20792853832244873,0.1742168515920639
61,0.04162223755692442,0.04162224009633064,0.22716985642910004,0.2328668236732483,0.1964128315448761
62,0.034802916492335495,0.03480292484164238,0.18532054126262665,0.17050941288471222,0.1659623235464096
63,0.03783293137326837,0.037832923233509064,0.18990419805049896,0.2005971372127533,0.1719892919063568
64,0.03654270621792724,0.036542706191539764,0.1788804978132248,0.15949521958827972,0.14170871675014496
65,0.033077671907376496,0.03307768329977989,0.1791682094335556,0.1726304441690445,0.15601803362369537
66,0.03427752550846586,0.03427752107381821,0.1804642677307129,0.1691489815711975,0.14489375054836273
67,0.034689941322430966,0.03468993678689003,0.17728136479854584,0.16944557428359985,0.12931276857852936
68,0.03415382787585258,0.03415382653474808,0.17624416947364807,0.1569967418909073,0.1452636420726776
69,0.036280024506462116,0.03628002107143402,0.1840103268623352,0.18185576796531677,0.16261276602745056
70,0.02686776902060956,0.02686777152121067,0.1404292732477188,0.11806191504001617,0.11321409791707993
71,0.02872167667374015,0.028721682727336884,0.1602715104818344,0.1626807153224945,0.13844531774520874
72,0.029310273967372874,0.029310276731848717,0.15714778006076813,0.1368909329175949,0.12141535431146622
73,0.031163867145466307,0.031163863837718964,0.16497552394866943,0.15299175679683685,0.14951269328594208
74,0.02801818826003,0.02801819145679474,0.17447622120380402,0.16862516105175018,0.12261539697647095
75,0.017654713112860917,0.017654716968536377,0.1147892102599144,0.08317826688289642,0.09625957161188126
76,0.027528063633168738,0.02752806432545185,0.1566811203956604,0.1444019377231598,0.13218311965465546
77,0.025392968001930662,0.025392966344952583,0.14603646099567413,0.12599794566631317,0.13264396786689758
78,0.03519653903475652,0.03519653528928757,0.17426913976669312,0.17023217678070068,0.14291779696941376
79,0.031775925646846497,0.03177591785788536,0.1631079763174057,0.165814608335495,0.12357378751039505
80,0.02957406236208044,0.029574064537882805,0.1607939600944519,0.1679837703704834,0.13397914171218872
81,0.034693099746170145,0.034693095833063126,0.1823885440826416,0.16805905103683472,0.13637439906597137
82,0.02832900329027325,0.028328999876976013,0.16284720599651337,0.17252708971500397,0.14367076754570007
83,0.02532371832523495,0.025323716923594475,0.16087499260902405,0.16343924403190613,0.1258484274148941
84,0.02601565678448727,0.026015659794211388,0.1497562825679779,0.13551092147827148,0.11521831154823303
85,0.03313241596644123,0.03313241899013519,0.17634162306785583,0.18232586979866028,0.15408442914485931
86,0.032425811269010105,0.03242581710219383,0.17667360603809357,0.1716175079345703,0.12990592420101166
87,0.026589977570498982,0.026589971035718918,0.1421123892068863,0.15158946812152863,0.14782726764678955
88,0.035200995050836355,0.035200994461774826,0.15499559044837952,0.1459834724664688,0.1112409234046936
89,0.026283332568903764,0.02628333307802677,0.16567857563495636,0.15023934841156006,0.13720056414604187
90,0.03193305580721547,0.03193305432796478,0.17279048264026642,0.16527463495731354,0.1394171416759491
91,0.025432354635559023,0.02543235383927822,0.14086897671222687,0.11403167992830276,0.11826235800981522
92,0.03603331930935383,0.03603331372141838,0.17835180461406708,0.17855162918567657,0.153456911444664
93,0.029808653625659643,0.0298086516559124,0.16141089797019958,0.1524064540863037,0.12801702320575714
94,0.028531266890931873,0.0285312719643116,0.1646903157234192,0.1632317304611206,0.1373826116323471
95,0.03170263342365312,0.03170263394713402,0.16490843892097473,0.15634000301361084,0.1353372037410736
96,0.028493055761015663,0.02849305421113968,0.16137872636318207,0.14489105343818665,0.1511915922164917
97,0.02286791504477151,0.02286791242659092,0.1437326967716217,0.13608522713184357,0.11336713284254074
98,0.027477673580870034,0.027477668598294258,0.17122331261634827,0.16342955827713013,0.13084661960601807
99,0.03236426389077678,0.032364264130592346,0.15726783871650696,0.1625797301530838,0.13497279584407806
